,sigma_C1,sigma_F1,sigma_H1,epsilon_C1,epsilon_F1,epsilon_H1
10876,0.6547038400739753,0.5223570895584269,0.5629466815866009,0.9958271435008491,0.6696730894599174,0.8240793806774326
8418,0.6240618202546491,0.49861803332266613,0.6100178704172085,0.9145372135947004,0.9402806165275681,0.7763865937481048
1518,0.6458650479191995,0.3330220571428077,0.7774660317044897,0.9275948071989117,0.9539840317254282,0.8220220817477206
4673,0.7380464567619529,0.4065896835477714,0.6424172616653272,0.7367959012446155,0.9419230531267541,0.7136364135048544
9214,0.7708555134066291,0.36580836422886354,0.5639357435137722,0.7305085488652858,0.3970016109255076,0.9797601718978075
6066,0.7731510341759746,0.4280157173111141,0.5621148023289986,0.8265932948842688,0.703480382575874,0.7647411016838087
11261,0.7278311061973314,0.17386590355414297,0.8847813046346164,0.9365564629421749,0.8962969086307024,0.7538730146265294
12421,0.8551837553780839,0.18375105160092434,0.451694254034174,0.8335620421793456,0.030690122771972597,0.8544912579979852
12457,0.724460139439621,0.578949507409574,0.4760313319545396,0.940578794614436,0.8177652081447184,0.9618873979807562
10705,0.7537032648924908,0.4233903436457765,0.5854296668790383,0.7485086744602348,0.8928092817383255,0.7506400468884303
2388,0.841825922412799,0.2584395298157398,0.5346166850558866,0.6592198272322797,0.6978496604218506,0.9261265735183355
3301,0.6123685030089062,0.4355141251131246,0.6472571038820563,0.9804058187470137,0.7141342073416078,0.8303288980336085
5544,0.6217422738365872,0.38055695948453316,0.7107933499846893,0.8980246918208653,0.9243693248216157,0.7348261285266073
4624,0.9129297832630198,0.0792121342599158,0.8799956317815445,0.9265535558251182,0.8447180365934153,0.8234360968005188
3489,0.8962425593737168,0.07853990776364808,0.4665858164014167,0.7254317493590754,0.2756439017521304,0.9015400994629045
2880,0.8589640817389819,0.2185833527248849,0.5443811814179289,0.6738490997912276,0.6336226217150204,0.9477842318778998
604,0.8748218894349092,0.09772629336534179,0.617177811628914,0.6859144641935135,0.4206305393946939,0.9698526743180843
3969,0.6514863314284906,0.1898487074836705,0.8319206221866093,0.9813729249480115,0.5657994080587542,0.9225187030576817
12474,0.7828968269955177,0.0924013444611479,0.9549380657381911,0.9636923285805747,0.8666580449267665,0.7848511811241408
1653,0.9444715118232356,0.026833567191087305,0.7467302700378153,0.8211137659560718,0.7684361089262869,0.7887294735419839
6806,0.5807941702675977,0.4505549796836308,0.6098248135092713,0.9621109122688033,0.6265936993387211,0.8599956997763275
12120,0.8072163393183258,0.13446273531289502,0.8229492465800075,0.7254861484676638,0.8229005834213791,0.8656721397562155
2691,0.7065063164395472,0.5335300091637846,0.4759981373302808,0.9899183132920529,0.5993614421354856,0.7751196021785267
2174,0.7430105644870707,0.48410614434481825,0.5974479536225173,0.7668670482299486,0.955597350330274,0.8887957412061218
5954,0.8589398792304336,0.14168068688689606,0.46800625147610736,0.6496265846406793,0.27723870399684947,0.9961443961803684
3585,0.601570681396553,0.3026853963588172,0.7501150040772582,0.8755689411282066,0.8459789669156583,0.9673857516011792
5198,0.933995064225334,0.08485067857879006,0.7912700112824419,0.9621216150261078,0.7580269746538809,0.7171005333544637
1484,0.649578662673395,0.1923363943276856,0.8305230158211794,0.829582669474274,0.8752597355803425,0.9290103689544534
7838,0.9412953230207518,0.04502408055383471,0.7620198938535441,0.7562157015494493,0.8164763017476385,0.9548484315424001
11569,0.8435025301979578,0.2985123391434068,0.45162388659730446,0.873574482786051,0.5821665906315586,0.734489324213823
5328,0.9155503881752364,0.13664732155373926,0.5999894997353309,0.6542881187658943,0.9945346127961698,0.9551368117933828
7649,0.6901243561196194,0.44724568402517983,0.6617392202517606,0.7532347337212021,0.8254764562385308,0.9990576561511099
7621,0.6362558840131385,0.3660714544341503,0.7318439457258575,0.860855957343772,0.791877537695494,0.944925908466685
5542,0.8765776397941515,0.05917910001536819,0.8807390253204485,0.8966354949021972,0.6817553695038763,0.906544285649625
6407,0.9270963664338189,0.01667935554201594,0.8120118622137682,0.7633875816159124,0.7142123907852979,0.9442093445284293
9448,0.9290526790612098,0.14901853911900956,0.49661149525327075,0.9593263389061752,0.9589132154767114,0.5304394205841916
328,0.9865734994534089,0.07894492866027596,0.731914348894225,0.988506969085836,0.9782344944128852,0.6753376770926525
6933,0.9217687300206749,0.1770748098191779,0.49666809167447884,0.8255493732161888,0.9910184938891189,0.7259550402994447
11076,0.8137944344883785,0.3827278431699187,0.49314365838977303,0.892392513497413,0.715700307500039,0.7128298810973824
9737,0.9264830648230656,0.05817973164015409,0.32960570733332045,0.9010638755582677,0.16103165747979753,0.8137260494767746
7895,0.7261516311947275,0.26789776290881473,0.8355866946229497,0.8757107923447592,0.9159927573341384,0.9087206137284792
9834,0.9477380008558045,0.02930311656392282,0.6013506785375053,0.6641053496908156,0.9915960464188479,0.8079589945103369
8662,0.9107434422556017,0.224443229204842,0.46042813848351233,0.8434784361464895,0.8766959543817818,0.8658374713313466
6255,0.6547396663837016,0.5397526623409288,0.5536454662707716,0.9528982838170906,0.9559890953848614,0.7359478897926994
11739,0.9040606891488064,0.13119039086065964,0.6426939213429217,0.7591530373666217,0.8253203284078011,0.7808825735328656
55,0.8178313855095578,0.30086239474382104,0.5740494114081137,0.6315737575846124,0.880973740947647,0.9553193306699355
4524,0.818624769361522,0.1318765473065431,0.912104878596197,0.9387254694253258,0.6835844966140244,0.9349323638911233
4133,0.7689767813898084,0.09594061895083318,0.9140791434017355,0.8918762342482035,0.5886543168419434,0.9722217238881606
11099,0.800557299006951,0.33900539690339787,0.6761856149464867,0.7712294981057706,0.9498611209149013,0.679353045011447
3159,0.7402189984663757,0.2550851552217269,0.8714205595859689,0.9725076583220081,0.933410395004076,0.8248162687187683
7470,0.6824780219709594,0.30154428725742094,0.7353967782387569,0.7698076932693038,0.618857472461458,0.9550850609845524
2696,0.8303158097511707,0.4122178316586673,0.5271798732866966,0.8653268784115706,0.8021390980174784,0.8227649620068473
1111,0.7893773069779517,0.4151707052397811,0.5880213647358359,0.8193121374532168,0.8065497878138762,0.8017407478188866
7027,0.7495820983695716,0.1551033817198095,0.8097230775069216,0.6648308564388402,0.9955567160087161,0.9307773146175111
1894,0.6343906868410989,0.5840922745432304,0.5002096317630068,0.9157894164381781,0.9370180920742504,0.874938394242145
2377,0.6175952637144257,0.5873432144392993,0.5113153828084865,0.9897615081576245,0.9219948198976613,0.8390029021493233
10752,0.8364007237501205,0.14271378329361864,0.8397979076172443,0.860211416340592,0.6549683157760731,0.8912721850698766
5774,0.9397357661004963,0.02877234950283478,0.8189986791411764,0.9184313227344805,0.46452921014270404,0.9340833000356051
9084,0.7262669787433679,0.42035029170615146,0.6357213461160564,0.675723599377912,0.7985931381470982,0.9846105188827704
11780,0.999353662681193,0.026763186948519903,0.6200517148433357,0.9413691890462614,0.8712610754058001,0.7373227007482417
5753,0.9439833893624785,0.017812785951961885,0.6375335425042923,0.7704239644209727,0.5564861011787252,0.8694567385781974
4055,0.9941050761139544,0.0341664140358519,0.7226704987352385,0.93499104485566,0.9998631250312879,0.6920453653883254
10001,0.6572812041441001,0.3208536451947642,0.7073756632936435,0.6938109227367437,0.8732736310514262,0.9559454480902956
7551,0.7726882305146582,0.49640093251410244,0.5666616337457042,0.8678629088056544,0.8601210758485903,0.8799628515338146
8468,0.9225260565271157,0.0468925521837041,0.4712986924131171,0.877740789303678,0.12563762940915615,0.8502905982030713
11346,0.9158789466076925,0.11577445704207802,0.7266413219228197,0.828691955594575,0.8131337902238543,0.781954066934418
4079,0.904897019128684,0.21524131655642462,0.4092972378713777,0.9211919908978661,0.5758661248738683,0.8198475512102978
3463,0.8224739510497999,0.32844039748011444,0.47217004818999764,0.7722735076235016,0.5421570855859769,0.9192829982654473
10387,0.8817872447040715,0.1810373409327144,0.8220233228024771,0.9017021533714183,0.9331480749165897,0.739883358351317
453,0.9020257237667952,0.11322506056057385,0.27807653343660244,0.8571009264983375,0.0036994815050328854,0.9628546336500616
280,0.9470080771330592,0.03791586597472629,0.33526017002451164,0.9367676838909208,0.25928372101773395,0.7566402238082421
2340,0.9268281303660608,0.2310086502731219,0.40406520556690945,0.9956379397379022,0.7699447076429718,0.8145645139444718
5443,0.9739032364827939,0.05501538143990679,0.8405378830038064,0.9534832542662836,0.8330240852722447,0.7820907992993267
4988,0.865555585572745,0.2603465200271533,0.3678729462844056,0.9812483997805372,0.1824524807944649,0.895176260146109
463,0.8657511504448651,0.3290201909741654,0.4891029623772786,0.8505798264240061,0.8898407132279913,0.8410701046418858
5257,0.9430652265583386,0.06789924299061686,0.5455701794964586,0.9054283921872888,0.6170744629634116,0.7237241796045222
9157,0.9321294429613355,0.13838959572341716,0.3656106588606962,0.7936292389674078,0.7406105967304524,0.9743529920134663
1449,0.8084718064646355,0.44170900442332317,0.5283853478278994,0.8776183806058612,0.5645103936350605,0.9755775133264719
1046,0.883707303488665,0.135906007831786,0.5927474869053512,0.6455960705374477,0.8530341033158781,0.9195695117836901
8634,0.9108432039976357,0.25713279650527837,0.4974246377968134,0.8620050856770712,0.8263473016981355,0.9187404280071121
7181,0.8380339903398871,0.31051238409435433,0.562113640314808,0.9062009423105255,0.6297562891889209,0.7150386891537047
4050,0.8852305973238289,0.17126511009394096,0.386063099270804,0.7774692359212239,0.20032851061789558,0.991824993662767
8450,0.5372083127024423,0.34484087322569384,0.6756235679235725,0.9974688708367097,0.5930857640664239,0.9532165052338715
12319,0.7211718284909885,0.4665102278385377,0.5543578395985218,0.7198118725197561,0.9610183278199269,0.8049862361282688
5067,0.9535662345923934,0.02707953725488805,0.3266492848384088,0.9299179419621001,0.01853220348359013,0.9027812245683258
4665,0.900458792299083,0.0802007882292306,0.7662652340791292,0.7838049198190076,0.6955463366151383,0.8301295128163583
11553,0.8561229267843254,0.2679590784851961,0.6140332200444445,0.7685274101207599,0.7341437542413243,0.8573371999728977
10989,0.8703852869279292,0.13329377380253615,0.5293812762566119,0.6244385391480244,0.6358528794130749,0.9667551117222457
9695,0.8772917176562279,0.1756929881171709,0.6637147329293023,0.7615104355942656,0.7933522248431509,0.8351396333910752
773,0.8673042933769323,0.046203517045773586,0.8782528343815338,0.7506936652835805,0.921251997484161,0.9949784842876066
9911,0.7725971696536532,0.5725931502540068,0.5078920912890421,0.8223240968299637,0.9974229253402443,0.9983383267456395
8747,0.8141384723520974,0.42323552327903324,0.4860174972075733,0.706486130993832,0.8604175906931261,0.9641016819603525
12123,0.8867413770807473,0.15232170174069284,0.5330389605084466,0.8523704104623666,0.32923880228537517,0.8615328309212307
11461,0.9622204007255886,0.057982137560587246,0.6156234865642217,0.9728218167978032,0.5319794273109579,0.7945728028620629
8522,0.639829674582446,0.5383715132240827,0.5376101285814843,0.8321221656371658,0.9103306094845899,0.8160900060660247
8999,0.899531294429108,0.32619568106448943,0.5087696481690925,0.9813866359103748,0.7705377951026435,0.9147496969969606
1215,0.7051515060820495,0.1487493760798207,0.87983036225466,0.7776359109244072,0.9263800980658262,0.9429788128538736
1678,0.7140398721476089,0.407515125787641,0.733356639302843,0.8402196407687174,0.992556256703311,0.8566360680312487
4022,0.9197436212378522,0.02360129374030341,0.3528149081215737,0.6365795254893353,0.5229285194428337,0.9168906562840246
8485,0.8288750037446732,0.19461304545885724,0.8564308831344656,0.9045474996746085,0.8460801015406213,0.9072725750524767
10937,0.9344620445606846,0.12048307259118538,0.7453977746628269,0.916866732472996,0.7513279181853808,0.8077765041731303
4445,0.89743483516436,0.17764399895783584,0.3932488867849283,0.8263220234471623,0.8049252833204973,0.7410747154128582
11078,0.7135206145783479,0.40763106181473696,0.6344786220563037,0.7913582487885426,0.911517123153764,0.6872679467332646
8428,0.8992096694863869,0.19994266026715646,0.37406416292546596,0.9637090085385936,0.7751547870856716,0.6200238520813308
162,0.8953903945045523,0.35375575782914825,0.4363445572597013,0.9559796087004833,0.8218364675010226,0.9446895290500805
6860,0.827259571217228,0.35055071777804836,0.49099297318835233,0.7855961700836954,0.38595505931468704,0.998823397846561
7813,0.9531226328243817,0.09721940533898471,0.8131551846623747,0.9362940478441732,0.788865970294852,0.8476921193960966
8032,0.8906587057812984,0.12519809116157937,0.558608266048869,0.6810179141444112,0.8050723986334778,0.8620982668934255
10120,0.6142328902125705,0.3071817088248393,0.7592279303476879,0.9696973940724553,0.9079616081136243,0.7772330415860996
666,0.7996254302219502,0.3325273798817108,0.6470584958767632,0.7941913627149046,0.9846523635834264,0.6174975683655214
9150,0.8718558346506747,0.17996832241998084,0.8327602637801069,0.8901831233513027,0.8312292292901405,0.8644156368681857
2765,0.9213597254252655,0.07804240679391332,0.31210692264072804,0.7312533100684933,0.5526947388010472,0.926876729945568
6487,0.8849309374252695,0.09066324344711943,0.8088642092919586,0.9963464734419938,0.38020583845859635,0.8927082363310856
6644,0.9606430101586013,0.06959297836106426,0.6451270216949362,0.913458748853296,0.5856179346478557,0.8528302832891164
2662,0.9477138460870418,0.039083631961688604,0.6965618104022143,0.9579753536044036,0.22875384382263003,0.938077682154368
6434,0.8872481839206966,0.15338085554584205,0.4251642165911939,0.632761183490585,0.8200986195986728,0.8723183316254018
10102,0.9517311137913745,0.16964579837366645,0.5202151343504471,0.9967546357370263,0.7544631207730085,0.8497788015234887
3685,0.7314251975493743,0.24368869802447826,0.8259726071144051,0.814122337646538,0.9551211879679188,0.9682513129721696
3095,0.7898579334275628,0.5230967288963706,0.4874287160598287,0.8360544670052179,0.9458228062634741,0.8773651919268101
12083,0.8926230844307388,0.08023289064373476,0.8197821238891293,0.8428573048376561,0.6067108735343503,0.8720864042012325
47,0.9405202593746494,0.0853187646540367,0.6497056091189389,0.8783285317705057,0.6391174260503806,0.8511529471023386
5944,0.8963427984418658,0.151030961376824,0.7730776784236579,0.8560577729926221,0.8582852647107669,0.7069810000384285
3124,0.7168634504247908,0.5726115923645174,0.4457020070707991,0.9696824850082295,0.9335628100252068,0.7228797085762443
7017,0.9295056705434656,0.0921058051369554,0.586069325272665,0.7041366264777682,0.9451853793692118,0.9017133191664201
3534,0.9878255809281156,0.06437848377612355,0.5283558439308824,0.9552093488192135,0.894193795216187,0.6785003983381557
4169,0.993105206504311,0.012280193460891937,0.6736483640929543,0.994512914181478,0.685388671094795,0.7551299377878768
9756,0.8770082450616175,0.06471690088850025,0.8310301999194004,0.8693172221703428,0.7309291260523494,0.7881632354343426
6936,0.9225912360611905,0.13100534832644314,0.5363377327685698,0.9269904282996885,0.2897363260773657,0.9263057215136431
10871,0.9215570312245074,0.16563561889958228,0.6828886523062911,0.9392502169196066,0.8137472200481137,0.7254620942805027
3332,0.8892240411478043,0.17871462666362134,0.3600670131553698,0.8046895827020581,0.4685797229913776,0.9321422442251924
1960,0.9709366515360435,0.15915367028728178,0.4346472505594578,0.9799128190817317,0.9334603707164204,0.8993167035862182
10335,0.8771692493220633,0.38830582053173096,0.48488130882854236,0.9219943656388166,0.8481778243269434,0.9266866572068228
11148,0.9737892667438758,0.07290782111041216,0.6809948259026942,0.8778393373126313,0.7763200534396697,0.9587096607374975
2950,0.8750001579094818,0.10291735159084946,0.3352760124862604,0.6838301539311911,0.10472318651545097,0.9892776077098983
8737,0.859683701955121,0.17321576777320705,0.8253293353872788,0.8443949700446828,0.9534188602915947,0.8509589861891934
6686,0.6351707286162458,0.5182665816533857,0.5277974498966923,0.8613629778286862,0.7646924647077383,0.8293231268587239
9957,0.9392318271551172,0.14774430999921756,0.4248148656013152,0.7939071786386219,0.8863573935941204,0.9758477540035002
9869,0.7823473002767738,0.41138317495552895,0.5361544549426139,0.8151235383776265,0.7681716550697626,0.7825662395130762
11822,0.9837723552684894,0.10156537634722958,0.37894631190697475,0.9887675647376207,0.7333418202509846,0.8465004729948754
9326,0.9173581884347655,0.20638617648879581,0.34528126268517423,0.9414177926910181,0.7647213527227982,0.8435579898019165
4135,0.7565291431607492,0.4172850165490753,0.6011718111353616,0.822417052809626,0.5589522675595925,0.9668434518838545
7345,0.8723410878009032,0.20236577625573748,0.47539068259895445,0.7680829439797244,0.49915478880848774,0.9412611311009896
10457,0.7888396668462345,0.3978078718811389,0.37324849186485914,0.9530127610670571,0.07337193094227465,0.9634470206215447
6517,0.8239577717904772,0.33017697695580495,0.34014410894925995,0.9762842408932876,0.09260763709946404,0.8722450309568444
9509,0.7531075213269321,0.11446829307235352,0.9230331077621516,0.7773498413075859,0.9755106439554596,0.9483690250731681
11087,0.891300237159562,0.13684093193350172,0.5608122056877269,0.6875928470785533,0.721398935743522,0.8018115896483291
9846,0.8530599760450595,0.26550530297934366,0.6906469982617736,0.7884861444859662,0.8904782321418465,0.7590356924828839
12010,0.9630969061824374,0.09780676250629078,0.6812474437996711,0.8126628723557855,0.8905460517518995,0.9221708977817407
8896,0.7360069731925686,0.2247181634567988,0.8734944332623701,0.8643054606149884,0.9517964242214455,0.8092380740784716
1298,0.7585451311788246,0.5220704484606981,0.5429608194921731,0.9950255806139059,0.7817384743422514,0.8905380259272275
9292,0.961771465953647,0.10099986272691294,0.4358802681692592,0.7595373201042916,0.8656130668402204,0.96353065331708
1335,0.8969548197285911,0.0439915807142281,0.46675033339219313,0.6485077512798438,0.4191758895557291,0.9421598964388236
12338,0.9578229336932792,0.14053215878893532,0.6047351516581096,0.9516385881521361,0.8336065238472402,0.7596395916636507
5420,0.7082965748133674,0.5629488908371246,0.5157836050574223,0.8289621793295803,0.7595864197128306,0.9602044260454109
36,0.7756906033947452,0.3991845812574163,0.5985311111254792,0.6603265074001796,0.7435469598945267,0.9957971316632181
11357,0.9230065959298732,0.10355264246724968,0.3356236491423514,0.7197488474428781,0.6674169373565777,0.990676219892916
10405,0.8607280409697422,0.2556401498238084,0.634328987506342,0.7943848082439638,0.8444918602768416,0.8105914735052239
9842,0.9558872872904483,0.1251369945215045,0.6145388318076082,0.867505842680047,0.8822692393819918,0.8909095754490564
11177,0.8787941255174943,0.1973509720787623,0.4006577752420147,0.7570577177037005,0.962265744939937,0.6739544926964733
3848,0.8541720909967531,0.2635162559767323,0.7827437131689832,0.8960246076723056,0.9950158789873496,0.7101310674888422
3348,0.6956592082619386,0.4453988766785083,0.5571918260690742,0.6566855425855461,0.7784156311575934,0.9136162034575788
9070,0.8410458345630338,0.2501191287616362,0.8558588624820282,0.9907873838412391,0.976159528770354,0.6537936262977054
8606,0.8458066771500371,0.30600032590225623,0.3959654735601612,0.8161260754151858,0.8338701938276835,0.704681847859747
10329,0.9506013594663294,0.15960038763340917,0.5336623963845282,0.985748482501089,0.6930529707586419,0.883730247094292
644,0.8208045284013141,0.29257896002189715,0.5109146566067579,0.8919122738312734,0.14749175305741735,0.9114070877053342
3464,0.9102194661028947,0.11033303193843845,0.5140848765568102,0.6798918486058799,0.8929791133451264,0.8851248535727498
81,0.6439839146506161,0.2981750123086625,0.7271027274096645,0.6960505036263628,0.8594840047741529,0.9852247264462456
7161,0.9369352360157251,0.07156660977354451,0.6072316254597835,0.9559901296153809,0.1467060161575421,0.9623651172494625
12343,0.7165358581772923,0.2611635046336073,0.7889984946532652,0.7341767373735896,0.8813535965448012,0.8636506591302721
11625,0.8543872592408824,0.17632961265039357,0.37951975559262435,0.7031834931019271,0.06194485460892274,0.9934349295672089
8927,0.9232382912441044,0.1590141424872154,0.5550198146457107,0.9329751183290753,0.360776638323112,0.9616977994380355
59,0.6304513114460862,0.4076066051406709,0.671350261823609,0.9774090555102003,0.7364935134111174,0.8147386916702201
8084,0.8713043452096473,0.2575813248239578,0.672819137199226,0.7791349061028818,0.9810758671246225,0.8364300877483434
8456,0.9333377029448867,0.17024455612951386,0.5718277098149903,0.9234825900379445,0.6210758324635072,0.8813949618402189
8314,0.9842826420364831,0.028442692820674166,0.3117708353971435,0.9967641906322262,0.5159356661843808,0.8115697020165676
2260,0.7400027777138578,0.2732758659210811,0.8735745779348918,0.9151406484424487,0.9714214613207558,0.8987673247570332
4260,0.9428885546053336,0.06760874415212788,0.48075305648268185,0.9614055112906181,0.1302234114591102,0.8447025835671548
4175,0.8552316214950866,0.36904337152007066,0.4848381613153752,0.9819450409167084,0.8371573950032506,0.617844576201311
5480,0.9814229712924323,0.06750372679374719,0.21727369488133905,0.9311937399208059,0.687772017278561,0.8828790182445567
7674,0.90728924395066,0.11693046502276522,0.7081045372728455,0.8336853001058983,0.5635138766746253,0.9869456525144872
