,sigma_C1,sigma_H1,epsilon_C1,epsilon_H1
6756,0.7791014532334201,0.83983854697055,0.8284758920011606,0.9250668262908268
5110,0.8675835044171981,0.7431456622251114,0.8919027087409264,0.7903862200203025
7149,0.6197005618990111,0.8872646795742717,0.8357436969029585,0.9920846838697692
4439,0.4490131595579915,0.9216179733171574,0.9924443145728448,0.6660434962578209
9344,0.8413889211192109,0.9038595956710684,0.8595410611726664,0.8114098555016486
2745,0.6810253112254191,0.8392289943810658,0.8088445847894177,0.6930392703111175
4440,0.8764254920383916,0.5165016287863781,0.9616879121758628,0.8119134964633993
9649,0.819411153780257,0.4387902985661862,0.8287704575558086,0.9896608320912244
4867,0.7288957370748887,0.7853761247253847,0.6519675620889943,0.9926159021865087
3964,0.8209386535936917,0.4416467277735929,0.953936792244651,0.6299783862287122
3863,0.4172014869999421,0.9139987504763424,0.8256858440633262,0.8886866415024032
98,0.3684020971647859,0.8272962307871246,0.7338653896895304,0.86605599742064
10929,0.8769825658453094,0.7585407283181057,0.7097289316752917,0.7657829337923301
7666,0.816801526072354,0.677571280804335,0.5747595680407164,0.8900668514777411
7936,0.7539017879609743,0.7723180286893859,0.5016295120427191,0.97249026584791
10482,0.43724689075565,0.7701890191984266,0.7887117923732315,0.7859867824562177
6791,0.2961389047691363,0.8673783877809471,0.9427895200602336,0.953183081991459
8120,0.7044731237358948,0.6737326882079617,0.8600653326699698,0.6445401240681953
7894,0.6509366205212181,0.7890527050569407,0.810940660671627,0.5348976468129286
9216,0.7678188126088195,0.4453854790342318,0.847671854565715,0.8320703906605771
7382,0.8841117229616862,0.6694483031524764,0.8360798161123647,0.9182520261372584
5366,0.7712957893989408,0.8107104837246295,0.9974857681930216,0.6483402994182728
1156,0.6680412355116313,0.7984612977835155,0.6888343432146653,0.7911518498875266
10721,0.6646915025967464,0.8212724435016714,0.938605900631532,0.7588622300364879
7117,0.5989353088324402,0.9144145999215436,0.8812595724224276,0.6920555869419365
4454,0.556760923272665,0.9656129498635938,0.9464886120864796,0.9502973499533376
795,0.535423051784221,0.8392562521049005,0.777199768048417,0.7364221046429738
10436,0.9030862363193533,0.3655818030603049,0.8678968291078234,0.9447273336636688
5595,0.9295202912149416,0.6727129886620993,0.8560388235809172,0.7635517856420168
1363,0.4774106577492572,0.8975031649194568,0.9015849399047914,0.7844097712061752
444,0.2429875657282363,0.8841039847287782,0.9884988123550126,0.8347678817825571
3746,0.5039918800476404,0.8923840740134251,0.9979599780176972,0.5505817039177013
2056,0.8702056951271229,0.5935171992056371,0.9379996425411984,0.6294406613226918
8532,0.8782206014716744,0.8255613754836795,0.6812196014468566,0.917719819113448
10589,0.9371409754536209,0.6488654681853558,0.6974323143857151,0.8788448245837535
7763,0.8734138221659687,0.7959478858014716,0.9077307866232954,0.639554656696226
4645,0.6845631757682987,0.898174529625968,0.8937104818912909,0.8569084857118947
2251,0.6410508738035302,0.7605356259296816,0.6438271531044115,0.8850410075963469
7426,0.7152776599442698,0.6796581592588152,0.7800426059495652,0.7450443570164212
9755,0.6876152318092144,0.8650888668585583,0.9723081992990864,0.460598892459362
6694,0.8209187224010012,0.8826818329039602,0.9616751867410024,0.7019933516896247
6269,0.6872176427395082,0.934553004109944,0.8221360440211626,0.9372467146468144
8488,0.6383892274881783,0.9291047343138809,0.987134779714163,0.5916291884899432
10874,0.5936056863623165,0.8462787540772008,0.8670967036854551,0.8978708033935933
4097,0.8243141265374785,0.7636092615507656,0.7580021439932886,0.885907334246421
451,0.6835869997229028,0.7519581664829497,0.9311445593788178,0.4950459314705611
6416,0.7949098108863857,0.9328575048981848,0.9985665667237482,0.9823298911013992
6882,0.7912903113395461,0.8087094361750851,0.9799538032582896,0.4930454348066601
6139,0.6055991484777302,0.7672399683081177,0.9210007476067178,0.5807431683347245
7359,0.868189739087703,0.8105466424973589,0.8227182148682761,0.7443032220854746
9324,0.4387671762083306,0.9276399701029155,0.7219130698043777,0.9831342774772523
9163,0.8559537225819293,0.5350447069770597,0.9802024036551732,0.5292025922985857
7652,0.6132145574851133,0.7331907083387508,0.597183848870797,0.9708527033619482
5841,0.9555377514412764,0.7246430192910882,0.7634748864393303,0.9805983732102196
4949,0.9504007198485684,0.6623115815989825,0.9906243587273964,0.7175777420613119
5715,0.8798358091694778,0.626048814397078,0.7809107256272269,0.7430578226040273
5059,0.8676326238539136,0.706374539677927,0.8345430987127088,0.6749040285350143
5045,0.4373925106525257,0.859361831490528,0.8350667463890726,0.6671949868007057
9885,0.7720413659155642,0.8550842108432152,0.7536510138979197,0.7268119448453695
9504,0.7441283602925118,0.7739868921967508,0.7309147857684654,0.6431212321879247
7347,0.9724482865874206,0.7691429393549423,0.9811787402468128,0.9970642801907708
5099,0.5376003099887761,0.9373782076305922,0.7961777161119544,0.962713469533898
10052,0.3436223554884511,0.9646998355919564,0.9056215121900648,0.954132005444028
547,0.5336328218682039,0.8133289575668265,0.631770634949634,0.9374590214992534
9484,0.9795118643087516,0.8793064269437159,0.9824299533952628,0.9103212323677832
5127,0.5834936262724953,0.9110290538319584,0.97413119029868,0.8403350836723853
9479,0.9232727946713304,0.8403869104824363,0.9389411225994186,0.7244159083527864
7304,0.3352163194328209,0.8360848455143325,0.9242851391599616,0.8207138662586234
4874,0.9664794660675446,0.5043738917475692,0.8848732140453679,0.9420807866395816
4940,0.9965048360513472,0.6069247952753268,0.9597712888309216,0.9515460587189076
3010,0.8743753979280328,0.6790656754087596,0.6881855031254498,0.9936362262125744
1481,0.3778363916566169,0.864726653989503,0.9826238351643628,0.5930524874885102
1775,0.8059311986108956,0.6961211902208557,0.9569914508762508,0.5746903241624105
2475,0.8612665271049487,0.5760662596332868,0.7488169731540261,0.9368565463650684
8161,0.964015537222366,0.8026631978476001,0.9105865916770068,0.8585807224516855
8600,0.7515148065720884,0.8898843076416812,0.9409269644535928,0.5962961877943271
7933,0.8415358982244594,0.4028823260820666,0.9889189092734286,0.9019353618119232
9676,0.9228038821967448,0.5227816789707889,0.9778082460200118,0.9946773680018596
9429,0.8602269629721538,0.8129686892853308,0.9692667597916588,0.9227303487873192
835,0.8012180491330644,0.5139070913497695,0.8524549376828982,0.6621845054721036
436,0.7720915644108849,0.5245611018333923,0.9258904317911146,0.5878275714176239
2682,0.6861927947957749,0.8416401012361178,0.7401638832829495,0.8689224482227791
10367,0.914417949770758,0.9617100358334456,0.9595464624087454,0.9695486342199168
8702,0.8757950727243027,0.5780080809523309,0.896351262097207,0.8861692199788553
1146,0.7549277332988978,0.6245949777141673,0.660127349285797,0.8566759050311005
775,0.3740600871329012,0.8921620064015457,0.8014803955776784,0.9940760887402624
3101,0.7249945235359953,0.7150952768507166,0.7859648858017557,0.5866468742151991
1124,0.1809439309332484,0.8525136447267572,0.8828102945650567,0.9292468398397548
9671,0.9998102171793806,0.6188980822080389,0.9192396427199356,0.8114692975995066
5763,0.7630657601894286,0.9256352743952452,0.98729947927482,0.8339400713613025
5038,0.7731492321732903,0.7503005319271717,0.8533048730643292,0.7357026842483406
7353,0.4609478201202051,0.8843310286356567,0.6927152492642018,0.8889302006935467
3783,0.7087064983576327,0.7255367732870115,0.6448825202636121,0.7453313656021711
10918,0.8874986422060537,0.4629836600481368,0.8648284322345433,0.7491025810526164
2295,0.7631938118545196,0.7790366046057358,0.8778519682847526,0.6010026844646496
9984,0.8279182042975783,0.9064834785652768,0.7434645248967175,0.918706395891203
7714,0.9206160780391668,0.864661237036459,0.8658345058575423,0.9655008300013118
7518,0.7064292838512918,0.9850121635921866,0.967721453823522,0.9501483525972512
156,0.5280852794634773,0.8187062190692891,0.97032256280833,0.4906543091800305
978,0.767572913724424,0.6572943023559669,0.9111691477435852,0.5090311189698943
4608,0.8232923621116252,0.6149774621882093,0.8887867755003543,0.722902164437775
9418,0.8955418553658478,0.6865215048115891,0.9536921650281096,0.8641165745266758
10573,0.5641418028026215,0.875385043423241,0.8840339271434126,0.5404183871878532
298,0.7774710254027208,0.6131376521976052,0.5840973992657058,0.9726081186034627
11048,0.8827175381822143,0.5091507674348966,0.7069207856788887,0.8662772852660626
5811,0.7297161164746133,0.8142491099593593,0.5869219898465774,0.9039777160023136
8817,0.6042627194266165,0.921879796871366,0.7128343700749294,0.9130311117048652
2538,0.0772999276600725,0.8207968774071782,0.9788059705956316,0.9775553027676674
8886,0.929416462919564,0.4817795366902721,0.8384531804350751,0.8654756682969648
8571,0.6256717456714341,0.9687478083180212,0.991631119979322,0.7288828487640167
923,0.2763254840952911,0.8377105906465669,0.74631029346216,0.9439709283428086
5861,0.434535330742719,0.7924919447570259,0.6455709237843138,0.9999972571882212
4452,0.4190115086455471,0.9646372184320924,0.9911035232563123,0.888166710611144
3249,0.5164456637284944,0.8359660610946187,0.6825118042503963,0.803105388743443
8978,0.9535815716858076,0.6211553415404432,0.7988638033158598,0.8326532378401689
7740,0.7210885576733681,0.7763240596188598,0.9731915154350288,0.3986143025380296
5721,0.289441348946399,0.8078376187553861,0.8352587990117614,0.8706804271196685
7098,0.6191044261146469,0.9254879148196732,0.8234759120414198,0.8128559141430224
10618,0.5578230828827105,0.7219501878661257,0.6880775412384526,0.836107138320035
9037,0.2006903634575938,0.9266875705924014,0.9795562030153122,0.9255775767717792
489,0.7716371286049682,0.5940226541716627,0.747306216446152,0.7034705003838609
6037,0.8111498294510434,0.59929980414277,0.7843938445620193,0.8450701970949904
10702,0.9333150848113771,0.7896650932710533,0.6149689622577584,0.9968142682648148
2333,0.9039753392007112,0.4956910604891884,0.7353469821073321,0.9996769417271382
10529,0.7499837715949157,0.5591978853777043,0.8377912729451256,0.7435299886113943
10322,0.8944136580862407,0.6610675018166363,0.9962162860043292,0.5058106856246888
3188,0.6688163086534874,0.8619882889118003,0.6939346611303335,0.9788720113758336
6318,0.8550171896320311,0.8715502325183678,0.998590690307055,0.8038145093517364
5184,0.8409010507667023,0.7896889465740105,0.7212035492240342,0.9992830634873736
6128,0.9651932252010478,0.7272711342950862,0.9860591702370788,0.819160283248452
9366,0.5066523357877165,0.8406176349568498,0.9809768632056708,0.6984671273186468
10144,0.4754722975053053,0.8269003359691124,0.7744027516158003,0.9541649581216036
5774,0.6090171404249164,0.8166834501752279,0.9953054753484218,0.3822418210522191
9840,0.865539199220581,0.3792432799352452,0.9015864122747388,0.8090962258512135
1168,0.4641858141750783,0.8341055367262359,0.893137417017728,0.5789000682757257
8441,0.6085909498435486,0.717763031337967,0.996232662675214,0.4653192873850495
829,0.5898085040062584,0.7874150791015727,0.7510974117883489,0.6650589945389836
4998,0.7942987577248336,0.8026954099522766,0.6667963455426539,0.8513283354964203
9792,0.3805141881828969,0.8690380966653954,0.6502299258749918,0.940453656866392
10009,0.3935974882958842,0.7947174627445163,0.8729750460165498,0.748850103606705
2207,0.7983493819817424,0.3201443692037464,0.9470360029754628,0.9195902791040632
8345,0.8069379455163129,0.8681343563079725,0.6269434850129352,0.98387902620071
10485,0.3166040835395796,0.9124855189863588,0.9355359291111596,0.7393137218996215
5430,0.8722380851450244,0.4154660536806752,0.9866332879229804,0.7180428335548821
55,0.2905160287309997,0.8472973901667987,0.983518483800903,0.6856101767793709
9562,0.9071831942980648,0.7181220481390915,0.8862607908993693,0.9942854216767676
10638,0.936922398137179,0.5496904068908358,0.9129251850539152,0.7016074490597454
8484,0.8228331268747997,0.6044536746319961,0.8328582500683569,0.5864018531584091
10391,0.6027627940888418,0.7790550553051603,0.8252264791974607,0.7667458252269
8166,0.8114860339931673,0.6722789223637151,0.9817934263444944,0.4287824221053284
4388,0.7401366970580379,0.8793403628438549,0.874531241832046,0.763599005091408
10471,0.8568384342591567,0.7198344018923579,0.6267987259816151,0.8377511505559887
8347,0.8293598113656556,0.7763035448549176,0.9793141790263226,0.7521996070763876
10909,0.7055328166443653,0.8983458439700011,0.5777746869127073,0.998995212214886
9580,0.8026688036858914,0.6950654455158936,0.680913855913153,0.7150481823877021
9560,0.727187230160392,0.6121406488554585,0.9653953540140328,0.5593366478754034
5780,0.9576420813474308,0.4624630295789336,0.9719909443743904,0.8581848119404512
8197,0.2492522111247527,0.9004638120453063,0.8260309535630187,0.9681696620940098
1407,0.8661362285533559,0.5510992704016049,0.6428379559981501,0.996827033162164
6405,0.4575691698665283,0.9128323071385273,0.9404550178180294,0.9890249534382946
10023,0.7477543938131518,0.716979898645018,0.7219063135098619,0.9197153717702344
9081,0.7964487089202333,0.9556652128464284,0.9098806231034884,0.8981699124741553
10304,0.7551489614161205,0.7968853372027777,0.9030476851830171,0.8204154249545454
9786,0.9409011480800102,0.7160561157483895,0.9496194789854592,0.6319359465845147
642,0.7950905970398928,0.3449469352795065,0.9784844403444868,0.7916696359169991
5671,0.5050441984852002,0.7613444437386625,0.8343340549275662,0.6475115851569654
8436,0.7001638757767565,0.8448620469835609,0.8749944682089729,0.5500971077422789
7836,0.7323734491369127,0.933834183354572,0.9955401242888308,0.6670954406101619
9703,0.861821293016833,0.9294050397099406,0.816204034742132,0.9848595475232969
9733,0.97754082046598,0.5308181137090195,0.9896041801342724,0.7516576598718936
10990,0.9421424299491032,0.8199460111860474,0.7763822594093641,0.8456980763488917
8998,0.7101122130546305,0.6522106803724896,0.6305811422323376,0.94241309126452
9835,0.8497769903412743,0.8443198330292113,0.9670553164560256,0.5694502233954051
7882,0.9903975491293264,0.7065209692977782,0.868924659092526,0.8869196212950008
6186,0.1314075090874266,0.8661509446885117,0.9693191476218084,0.8704238845204924
3703,0.7959836166073518,0.5163922067885405,0.6893002802529519,0.9614811477845174
10666,0.594167885917206,0.873293467535716,0.5632538934100937,0.9521761822142156
9607,0.6484519562136979,0.6499431913108528,0.6776145053606706,0.8183214179800261
7641,0.979563636520658,0.5727565758060993,0.7826233227853231,0.9825084388951404
10138,0.6121070018941737,0.8672774786239842,0.6389693223519759,0.8345074270503406
11088,0.812456705431722,0.8491524880022925,0.822939501342662,0.6509147907496651
5914,0.6050802364552292,0.7097502950159682,0.8172386495475873,0.6265851656406308
10765,0.8117635029917988,0.5459027786900692,0.9902445900417796,0.7035243139086758
8699,0.890931334124235,0.629194641290098,0.6164787742881278,0.9381323149864516
10352,0.7606353053468483,0.9143982935076826,0.7752176675850041,0.8193317371899821
9133,0.9891294002392924,0.4175649765192092,0.9873196267906812,0.9503406757891004
2335,0.8635310266664575,0.522753199850795,0.8017893105516223,0.7944614279530742
10596,0.9029479042038606,0.2928053760261991,0.971175714330625,0.9847341159173364
10788,0.5560967221574183,0.7949879348004826,0.7433927112789801,0.907250142649407
301,0.702227652789364,0.7067000905661972,0.5948658167853481,0.8530652837138425
1991,0.8091180315074967,0.7191935119487483,0.6407337519613261,0.959194540665747
10614,0.6284031812957006,0.9014160765639376,0.9834222311217858,0.9770469530893026
10652,0.505101951683097,0.9715619913480116,0.8625735056031772,0.8855830452702239
6733,0.7493557949472087,0.9180966275853184,0.7623118426779547,0.9985275603928988
9811,0.783807741723794,0.4518734694750622,0.9442066152287244,0.7616478076533039
8777,0.8522466011089713,0.600492717232225,0.6805395668459802,0.801764221601434
10205,0.6724087656348486,0.9844558510534502,0.9468757874609652,0.8188137875426256
10253,0.4787224741475234,0.8882306062977146,0.6017815342092415,0.986202973313504
4412,0.4931490326606947,0.8962803377117058,0.77583416348043,0.8332841155714429
8654,0.7496804161178257,0.874514341887911,0.9176297901281436,0.958500733407724
10486,0.7368524928028922,0.5111106310633945,0.7690229786907855,0.8230031249685268
3209,0.3896227740374085,0.8772282751615395,0.9807883440998904,0.78715541248427
